1105	1105	638	1106
1105	1105	1803125	51483456
1105	1105	2108201	2108202
1105	1106	1	1107
1105	1106	1108	1109
1105	1106	1137	1119
1105	1106	106314	662743
1105	1106	603481	2108178
1105	1106	2108179	51483457
1105	1106	2108181	662743
